UnitID,SchoolName,StateCode,Sector,OpenAdmissionPolicy,GPA,SchoolRank,SecondarySchoolRecord,Recs,ApplicantsTotal,ApplicantsMen,ApplicantsWomen,AdmissionsTotal,AdmissionsMen,AdmissionsWomen,EnrolledTotal,EnrolledMen,EnrolledWomen,SAT_RW_25,SAT_RW_75,SAT_Math_25,SAT_Math_75,ACT_Composite_25,ACT_Composite_75,ACT_English_25,ACT_English_75,ACT_Math_25,ACT_Math_75,SchoolYear
222178,Abilene Christian University,48,Private,No,Recommended,Recommended,Required,Required,1610.0,2102.0,801.0,1022.0,460.0,523.0,983.0,3712.0,1823.0,480.0,600.0,490.0,620.0,21.0,27.0,20.0,28.0,20.0,26.0,2009
222178,Abilene Christian University,48,Private,No,Recommended,Recommended,Required,Not Required nor Recommended,1762.0,2344.0,909.0,1248.0,451.0,529.0,980.0,4106.0,2157.0,500.0,610.0,510.0,520.0,22.0,28.0,21.0,29.0,21.0,27.0,2010
222178,Abilene Christian University,48,Private,No,Recommended,Recommended,Required,Not Required nor Recommended,3470.0,1521.0,1949.0,2234.0,1321.0,913.0,864.0,371.0,493.0,490.0,620.0,505.0,610.0,22.0,28.0,21.0,29.0,21.0,27.0,2011
222178,Abilene Christian University,48,Private,No,Recommended,Recommended,Required,Not Required nor Recommended,8440.0,3673.0,4767.0,3840.0,1541.0,2299.0,957.0,391.0,566.0,480.0,600.0,490.0,600.0,22.0,27.0,21.0,28.0,21.0,26.0,2012
222178,Abilene Christian University,48,Private,No,Recommended,Recommended,Required,Not Required nor Recommended,10188.0,4129.0,6059.0,4986.0,1836.0,3150.0,1030.0,401.0,629.0,470.0,580.0,490.0,600.0,21.0,27.0,21.0,27.0,21.0,27.0,2013
222178,Abilene Christian University,48,Private,No,Recommended,Recommended,Required,Not Required nor Recommended,9384.0,3846.0,5538.0,4736.0,1742.0,2994.0,974.0,410.0,564.0,470.0,590.0,490.0,600.0,21.0,27.0,21.0,27.0,21.0,27.0,2014
222178,Abilene Christian University,48,Private,No,Recommended,Recommended,Required,Not Required nor Recommended,10804.0,4229.0,6575.0,5393.0,1918.0,3475.0,1072.0,395.0,677.0,470.0,590.0,480.0,590.0,22.0,27.0,21.0,27.0,20.0,26.0,2015
222178,Abilene Christian University,48,Private,No,Recommended,Recommended,Required,Not Required nor Recommended,10252.0,4058.0,6194.0,5217.0,1949.0,3268.0,1047.0,415.0,632.0,460.0,580.0,470.0,580.0,21.0,27.0,20.0,28.0,21.0,26.0,2016
222178,Abilene Christian University,48,Private,No,Recommended,Recommended,Required,Not Required nor Recommended,10252.0,3663.0,6164.0,5952.0,2096.0,3856.0,972.0,391.0,581.0,510.0,620.0,515.0,600.0,21.0,26.0,20.0,26.0,20.0,26.0,2017
222178,Abilene Christian University,48,Private,No,Recommended,Recommended,Required,Not Required nor Recommended,11569.0,4388.0,7181.0,6590.0,2371.0,4219.0,924.0,334.0,590.0,530.0,620.0,510.0,610.0,21.0,27.0,20.0,26.0,19.0,26.0,2018
222178,Abilene Christian University,48,Private,No,Recommended,Recommended,Required,Not Required nor Recommended,11379.0,4346.0,7033.0,6996.0,2558.0,4438.0,932.0,362.0,570.0,515.0,630.0,500.0,600.0,21.0,28.0,19.0,28.0,18.0,26.0,2019
126182,Adams State University,8,Public,No,Required,Required,Required,Not Required nor Recommended,1056.0,1276.0,620.0,715.0,290.0,276.0,566.0,2332.0,1335.0,400.0,550.0,420.0,545.0,17.0,22.0,16.0,22.0,15.0,22.0,2009
126182,Adams State University,8,Public,No,Required,Required,Required,Not Required nor Recommended,1271.0,1574.0,664.0,904.0,277.0,313.0,590.0,2845.0,1568.0,420.0,510.0,430.0,520.0,17.0,22.0,16.0,22.0,16.0,22.0,2010
126182,Adams State University,8,Public,No,Required,Required,Required,Not Required nor Recommended,2534.0,1189.0,1345.0,1613.0,751.0,862.0,582.0,300.0,282.0,430.0,550.0,450.0,550.0,17.0,22.0,16.0,23.0,16.0,23.0,2011
126182,Adams State University,8,Public,No,Required,Required,Required,Not Required nor Recommended,2580.0,1214.0,1366.0,1565.0,741.0,824.0,509.0,276.0,233.0,410.0,530.0,435.0,550.0,18.0,23.0,17.0,23.0,17.0,23.0,2012
126182,Adams State University,8,Public,No,Required,Required,Required,Not Required nor Recommended,2658.0,1303.0,1355.0,1398.0,671.0,727.0,519.0,281.0,238.0,440.0,533.0,450.0,550.0,17.0,22.0,16.0,22.0,16.0,23.0,2013
126182,Adams State University,8,Public,No,Required,Required,Required,Not Required nor Recommended,2832.0,1431.0,1401.0,1849.0,923.0,926.0,508.0,299.0,209.0,430.0,520.0,458.0,560.0,17.0,23.0,16.0,22.0,17.0,23.0,2014
126182,Adams State University,8,Public,No,Required,Required,Required,Not Required nor Recommended,2592.0,1179.0,1413.0,1668.0,725.0,943.0,425.0,234.0,191.0,430.0,530.0,470.0,533.0,17.0,23.0,15.0,22.0,17.0,23.0,2015
126182,Adams State University,8,Public,No,Required,Required,Required,Not Required nor Recommended,1957.0,910.0,1047.0,1929.0,895.0,1034.0,462.0,238.0,224.0,413.0,530.0,440.0,520.0,17.0,22.0,15.0,22.0,16.0,22.0,2016
126182,Adams State University,8,Public,No,Required,Required,Required,Not Required nor Recommended,1791.0,804.0,987.0,1771.0,794.0,977.0,397.0,210.0,187.0,430.0,540.0,450.0,540.0,17.0,22.0,15.0,22.0,16.0,22.0,2017
126182,Adams State University,8,Public,No,Required,Required,Required,Not Required nor Recommended,1698.0,778.0,920.0,1675.0,764.0,911.0,460.0,253.0,207.0,440.0,550.0,430.0,530.0,17.0,22.0,15.0,22.0,16.0,23.0,2018
126182,Adams State University,8,Public,No,Required,Required,Required,Not Required nor Recommended,1765.0,719.0,1046.0,1749.0,711.0,1038.0,399.0,190.0,209.0,450.0,550.0,440.0,540.0,17.0,22.0,15.0,21.0,16.0,22.0,2019
188429,Adelphi University,36,Private,No,Required,Recommended,Required,Required,2482.0,4867.0,1665.0,3460.0,301.0,704.0,1005.0,7349.0,5125.0,480.0,580.0,500.0,600.0,20.0,26.0,20.0,26.0,20.0,26.0,2009
188429,Adelphi University,36,Private,No,Required,Recommended,Required,Required,2651.0,5280.0,1745.0,3774.0,278.0,643.0,921.0,7931.0,5519.0,490.0,580.0,490.0,590.0,21.0,26.0,20.0,26.0,20.0,26.0,2010
188429,Adelphi University,36,Private,No,Required,Recommended,Required,Required,8278.0,2886.0,5392.0,5730.0,1910.0,3820.0,988.0,310.0,678.0,480.0,580.0,500.0,600.0,21.0,26.0,21.0,27.0,20.0,26.0,2011
188429,Adelphi University,36,Private,No,Required,Recommended,Required,Required,9184.0,3161.0,6023.0,6104.0,1993.0,4111.0,999.0,303.0,696.0,500.0,600.0,510.0,620.0,22.0,28.0,21.0,29.0,22.0,27.0,2012
188429,Adelphi University,36,Private,No,Required,Recommended,Required,Required,8654.0,3016.0,5638.0,5897.0,1952.0,3945.0,918.0,300.0,518.0,500.0,600.0,520.0,620.0,19.0,24.0,20.0,26.0,22.0,27.0,2013
188429,Adelphi University,36,Private,No,Required,Recommended,Required,Required,8806.0,3113.0,5693.0,6377.0,2175.0,4202.0,975.0,306.0,669.0,500.0,600.0,510.0,620.0,19.0,24.0,21.0,27.0,22.0,26.0,2014
188429,Adelphi University,36,Private,No,Required,Recommended,Required,Required,9367.0,3248.0,6119.0,6762.0,2247.0,4515.0,868.0,295.0,573.0,500.0,600.0,510.0,620.0,19.0,25.0,21.0,27.0,22.0,28.0,2015
188429,Adelphi University,36,Private,No,Required,Recommended,Required,Required,11863.0,4044.0,7819.0,8339.0,2695.0,5644.0,1226.0,356.0,870.0,500.0,600.0,510.0,610.0,22.0,27.0,21.0,28.0,22.0,27.0,2016
188429,Adelphi University,36,Private,No,Required,Recommended,Required,Required,11851.0,4102.0,7749.0,8666.0,2864.0,5802.0,1131.0,366.0,765.0,530.0,620.0,530.0,620.0,22.0,27.0,21.0,27.0,21.0,27.0,2017
188429,Adelphi University,36,Private,No,Required,Recommended,Required,Required,13006.0,4397.0,8609.0,9648.0,3126.0,6522.0,1245.0,362.0,883.0,540.0,630.0,540.0,640.0,22.0,27.0,21.0,27.0,20.0,27.0,2018
188429,Adelphi University,36,Private,No,Required,Recommended,Required,Required,13919.0,4701.0,9218.0,10342.0,3244.0,7098.0,1132.0,342.0,790.0,530.0,630.0,530.0,620.0,21.0,27.0,22.0,29.0,19.0,26.0,2019
100654,Alabama A & M University,1,Public,No,Required,Recommended,Required,Not Required nor Recommended,2273.0,3432.0,1059.0,1637.0,507.0,543.0,1050.0,5705.0,2696.0,400.0,470.0,380.0,470.0,16.0,19.0,15.0,20.0,15.0,18.0,2009
100654,Alabama A & M University,1,Public,No,Required,Recommended,Required,Not Required nor Recommended,2557.0,3429.0,1264.0,1806.0,548.0,575.0,1123.0,5986.0,3070.0,380.0,470.0,370.0,470.0,16.0,19.0,15.0,20.0,15.0,18.0,2010
100654,Alabama A & M University,1,Public,No,Required,Recommended,Required,Not Required nor Recommended,7156.0,2847.0,4309.0,3585.0,1442.0,2143.0,872.0,426.0,446.0,370.0,450.0,360.0,450.0,16.0,19.0,14.0,19.0,15.0,18.0,2011
100654,Alabama A & M University,1,Public,No,Required,Recommended,Required,Not Required nor Recommended,10877.0,4219.0,6658.0,5915.0,2246.0,3669.0,1033.0,513.0,520.0,370.0,455.0,370.0,460.0,16.0,19.0,14.0,19.0,15.0,18.0,2012
100654,Alabama A & M University,1,Public,No,Required,Recommended,Required,Not Required nor Recommended,6142.0,2401.0,3741.0,5521.0,2100.0,3421.0,1104.0,542.0,562.0,370.0,450.0,350.0,450.0,15.0,19.0,14.0,19.0,15.0,18.0,2013
100654,Alabama A & M University,1,Public,No,Required,Recommended,Required,Not Required nor Recommended,9901.0,3852.0,6049.0,5204.0,1977.0,3227.0,1207.0,562.0,645.0,377.0,470.0,370.0,470.0,15.0,19.0,14.0,19.0,15.0,18.0,2014
100654,Alabama A & M University,1,Public,No,Required,Recommended,Required,Not Required nor Recommended,7901.0,3030.0,4871.0,5166.0,1999.0,3167.0,1461.0,654.0,807.0,383.0,470.0,360.0,480.0,16.0,19.0,14.0,20.0,15.0,18.0,2015
100654,Alabama A & M University,1,Public,No,Required,Recommended,Required,Not Required nor Recommended,7043.0,2725.0,4318.0,6154.0,2276.0,3878.0,1568.0,652.0,916.0,380.0,470.0,370.0,470.0,16.0,19.0,14.0,20.0,15.0,18.0,2016
100654,Alabama A & M University,1,Public,No,Required,Recommended,Required,Not Required nor Recommended,8610.0,3066.0,5544.0,7772.0,2704.0,5068.0,1294.0,518.0,776.0,365.0,485.0,360.0,495.0,16.0,19.0,14.0,20.0,15.0,18.0,2017
100654,Alabama A & M University,1,Public,No,Required,Recommended,Required,Not Required nor Recommended,9638.0,3210.0,6428.0,8661.0,2793.0,5868.0,1529.0,625.0,904.0,430.0,520.0,420.0,510.0,16.0,19.0,14.0,20.0,15.0,18.0,2018
100654,Alabama A & M University,1,Public,No,Required,Recommended,Required,Not Required nor Recommended,9579.0,3160.0,6419.0,8789.0,2828.0,5961.0,1710.0,652.0,1058.0,430.0,510.0,410.0,500.0,15.0,19.0,14.0,20.0,15.0,18.0,2019
100724,Alabama State University,1,Public,No,Required,Not Required nor Recommended,Required,Not Required nor Recommended,3574.0,4936.0,1593.0,2343.0,638.0,740.0,1378.0,8510.0,3936.0,360.0,440.0,360.0,450.0,15.0,18.0,13.0,19.0,15.0,17.0,2009
100724,Alabama State University,1,Public,No,Required,Not Required nor Recommended,Required,Not Required nor Recommended,2638.0,4169.0,1372.0,2220.0,518.0,703.0,1221.0,8229.0,3598.0,360.0,440.0,320.0,420.0,13.0,17.0,12.0,16.0,14.0,16.0,2010
100724,Alabama State University,1,Public,No,Recommended,Not Required nor Recommended,Recommended,Not Required nor Recommended,7158.0,2823.0,4335.0,3636.0,1363.0,2273.0,1101.0,498.0,603.0,360.0,450.0,350.0,450.0,14.0,18.0,13.0,18.0,14.0,16.0,2011
100724,Alabama State University,1,Public,No,Recommended,Not Required nor Recommended,Recommended,Not Required nor Recommended,7592.0,2940.0,4650.0,3495.0,1296.0,2199.0,1106.0,494.0,612.0,370.0,460.0,360.0,480.0,15.0,19.0,14.0,19.0,15.0,18.0,2012
100724,Alabama State University,1,Public,No,Recommended,Not Required nor Recommended,Recommended,Not Required nor Recommended,10245.0,3808.0,6436.0,5251.0,1813.0,3438.0,1479.0,620.0,859.0,380.0,480.0,370.0,480.0,15.0,19.0,14.0,20.0,15.0,18.0,2013
100724,Alabama State University,1,Public,No,Required,Not Required nor Recommended,Recommended,Not Required nor Recommended,7673.0,2776.0,4897.0,4087.0,1388.0,2699.0,1091.0,399.0,692.0,380.0,470.0,380.0,480.0,16.0,19.0,14.0,19.0,15.0,18.0,2014
100724,Alabama State University,1,Public,No,Required,Not Required nor Recommended,Recommended,Not Required nor Recommended,8356.0,2914.0,5442.0,3876.0,1246.0,2630.0,1021.0,399.0,622.0,370.0,450.0,360.0,460.0,16.0,19.0,14.0,19.0,15.0,17.0,2015
100724,Alabama State University,1,Public,No,Required,Not Required nor Recommended,Recommended,Not Required nor Recommended,9053.0,2967.0,6086.0,4155.0,1293.0,2862.0,1172.0,434.0,738.0,370.0,460.0,360.0,460.0,15.0,19.0,14.0,19.0,15.0,17.0,2016
100724,Alabama State University,1,Public,No,Required,Not Required nor Recommended,Recommended,Not Required nor Recommended,6842.0,2136.0,4515.0,6696.0,2071.0,4438.0,967.0,357.0,610.0,380.0,485.0,375.0,481.0,16.0,20.0,15.0,19.0,14.0,19.0,2017
100724,Alabama State University,1,Public,No,Required,Not Required nor Recommended,Recommended,Not Required nor Recommended,7783.0,2268.0,5328.0,7607.0,2183.0,5229.0,1038.0,369.0,669.0,440.0,520.0,420.0,510.0,16.0,20.0,14.0,20.0,15.0,18.0,2018
100724,Alabama State University,1,Public,No,Required,Not Required nor Recommended,Recommended,Not Required nor Recommended,6674.0,2051.0,4428.0,6467.0,1963.0,4320.0,1023.0,382.0,641.0,450.0,510.0,430.0,510.0,15.0,19.0,14.0,20.0,15.0,17.0,2019
168546,Albion College,26,Private,No,Required,Not Required nor Recommended,Required,Required,920.0,860.0,662.0,751.0,214.0,220.0,434.0,1780.0,1413.0,530.0,660.0,560.0,670.0,22.0,28.0,21.0,28.0,21.0,27.0,2009
168546,Albion College,26,Private,No,Required,Not Required nor Recommended,Required,Required,1161.0,1144.0,737.0,841.0,186.0,198.0,384.0,2305.0,1579.0,540.0,600.0,610.0,630.0,25.0,28.0,26.0,30.0,25.0,28.0,2010
168546,Albion College,26,Private,No,Required,Not Required nor Recommended,Required,Required,2162.0,1033.0,1129.0,1499.0,707.0,792.0,385.0,212.0,173.0,520.0,630.0,570.0,670.0,22.0,28.0,21.0,27.0,21.0,27.0,2011
168546,Albion College,26,Private,No,Required,Not Required nor Recommended,Required,Required,2383.0,1194.0,1189.0,1673.0,796.0,877.0,360.0,195.0,165.0,460.0,620.0,480.0,640.0,22.0,27.0,21.0,27.0,21.0,27.0,2012
168546,Albion College,26,Private,No,Required,Recommended,Required,Required,4430.0,1947.0,2483.0,2498.0,1107.0,1391.0,346.0,164.0,182.0,520.0,580.0,510.0,590.0,22.0,28.0,21.0,27.0,22.0,27.0,2013
168546,Albion College,26,Private,No,Required,Recommended,Required,Required,4886.0,1918.0,2968.0,2970.0,1148.0,1822.0,357.0,174.0,183.0,510.0,590.0,520.0,640.0,22.0,27.0,21.0,27.0,21.0,27.0,2014
168546,Albion College,26,Private,No,Required,Recommended,Required,Required,2703.0,1266.0,1437.0,2157.0,986.0,1171.0,456.0,235.0,221.0,500.0,600.0,440.0,560.0,21.0,27.0,21.0,27.0,20.0,26.0,2015
168546,Albion College,26,Private,No,Required,Recommended,Required,Required,3338.0,1522.0,1816.0,2412.0,1034.0,1378.0,402.0,195.0,207.0,430.0,590.0,450.0,620.0,20.0,26.0,20.0,26.0,19.0,26.0,2016
168546,Albion College,26,Private,No,Required,Recommended,Required,Required,3884.0,1841.0,2043.0,2742.0,1228.0,1514.0,515.0,254.0,261.0,510.0,610.0,500.0,590.0,20.0,26.0,20.0,26.0,19.0,25.0,2017
168546,Albion College,26,Private,No,Required,Considered but NOT required,Considered but NOT required,Recommended,4226.0,1802.0,2424.0,2884.0,1179.0,1705.0,428.0,199.0,229.0,510.0,630.0,500.0,610.0,20.0,26.0,20.0,26.0,18.0,26.0,2018
168546,Albion College,26,Private,No,Required,Not Required nor Recommended,Required,Recommended,4043.0,1830.0,2213.0,2780.0,1197.0,1583.0,415.0,213.0,202.0,500.0,610.0,490.0,590.0,21.0,27.0,20.0,27.0,19.0,26.0,2019
175342,Alcorn State University,28,Public,No,Required,Recommended,Required,Not Required nor Recommended,1433.0,1762.0,410.0,881.0,185.0,279.0,464.0,3195.0,1291.0,390.0,470.0,400.0,460.0,16.0,19.0,16.0,21.0,16.0,18.0,2009
175342,Alcorn State University,28,Public,No,Required,Recommended,Required,Not Required nor Recommended,1657.0,2701.0,521.0,965.0,252.0,347.0,599.0,4358.0,1486.0,390.0,480.0,390.0,460.0,16.0,19.0,15.0,20.0,16.0,18.0,2010
175342,Alcorn State University,28,Public,No,Required,Recommended,Required,Not Required nor Recommended,4535.0,1552.0,2983.0,1652.0,562.0,1090.0,687.0,294.0,393.0,390.0,470.0,400.0,520.0,16.0,19.0,15.0,20.0,16.0,18.0,2011
175342,Alcorn State University,28,Public,No,Required,Recommended,Required,Not Required nor Recommended,3663.0,1585.0,2078.0,1726.0,614.0,1112.0,581.0,253.0,328.0,390.0,470.0,400.0,500.0,16.0,20.0,15.0,21.0,16.0,18.0,2012
175342,Alcorn State University,28,Public,No,Required,Recommended,Required,Not Required nor Recommended,2265.0,787.0,1478.0,1878.0,654.0,1224.0,575.0,228.0,347.0,400.0,460.0,410.0,480.0,16.0,19.0,15.0,20.0,16.0,18.0,2013
175342,Alcorn State University,28,Public,No,Required,Recommended,Required,Not Required nor Recommended,2078.0,702.0,1376.0,1630.0,509.0,1121.0,517.0,192.0,325.0,390.0,485.0,405.0,500.0,16.0,20.0,15.0,21.0,16.0,18.0,2014
175342,Alcorn State University,28,Public,No,Required,Recommended,Required,Not Required nor Recommended,3010.0,1183.0,1827.0,2425.0,891.0,1534.0,631.0,256.0,375.0,390.0,480.0,390.0,500.0,16.0,20.0,15.0,21.0,16.0,18.0,2015
175342,Alcorn State University,28,Public,No,Required,Recommended,Required,Not Required nor Recommended,2078.0,790.0,1288.0,1630.0,620.0,1010.0,536.0,185.0,351.0,400.0,510.0,410.0,510.0,16.0,21.0,16.0,22.0,16.0,20.0,2016
175342,Alcorn State University,28,Public,No,Required,Recommended,Required,Considered but NOT required,3464.0,1132.0,2332.0,2723.0,841.0,1882.0,742.0,289.0,453.0,420.0,550.0,400.0,590.0,17.0,22.0,15.0,22.0,16.0,20.0,2017
175342,Alcorn State University,28,Public,No,Required,Recommended,Required,Considered but NOT required,4314.0,1340.0,2974.0,3853.0,1174.0,2679.0,615.0,217.0,397.0,420.0,550.0,400.0,590.0,17.0,22.0,15.0,22.0,16.0,20.0,2018
175342,Alcorn State University,28,Public,No,Required,Recommended,Required,Considered but NOT required,5236.0,1952.0,3284.0,3049.0,858.0,2191.0,524.0,179.0,345.0,410.0,510.0,390.0,460.0,16.0,24.0,17.0,25.0,17.0,24.0,2019
237118,Alderson Broaddus University,54,Private,No,Required,Not Required nor Recommended,Required,Not Required nor Recommended,178.0,419.0,136.0,305.0,60.0,102.0,162.0,597.0,441.0,440.0,530.0,420.0,510.0,19.0,23.0,19.0,34.0,17.0,24.0,2009
237118,Alderson Broaddus University,54,Private,No,Required,Not Required nor Recommended,Required,Not Required nor Recommended,260.0,531.0,174.0,386.0,52.0,80.0,132.0,791.0,560.0,440.0,570.0,450.0,560.0,19.0,24.0,18.0,24.0,17.0,23.0,2010
237118,Alderson Broaddus University,54,Private,No,Required,Not Required nor Recommended,Required,Not Required nor Recommended,836.0,277.0,558.0,583.0,194.0,389.0,138.0,43.0,95.0,470.0,560.0,460.0,580.0,19.0,24.0,19.0,25.0,17.0,23.0,2011
237118,Alderson Broaddus University,54,Private,No,Required,Not Required nor Recommended,Required,Not Required nor Recommended,3726.0,2121.0,1605.0,1514.0,853.0,661.0,394.0,262.0,132.0,420.0,510.0,440.0,520.0,19.0,24.0,18.0,21.0,17.0,23.0,2012
237118,Alderson Broaddus University,54,Private,No,Required,Not Required nor Recommended,Required,Not Required nor Recommended,4892.0,2680.0,2212.0,2114.0,1148.0,966.0,438.0,255.0,183.0,420.0,520.0,450.0,530.0,19.0,24.0,18.0,24.0,17.0,23.0,2013
237118,Alderson Broaddus University,54,Private,No,Required,Not Required nor Recommended,Required,Not Required nor Recommended,3880.0,2011.0,1869.0,1652.0,887.0,765.0,346.0,209.0,137.0,430.0,520.0,440.0,530.0,19.0,24.0,17.0,23.0,17.0,24.0,2014
237118,Alderson Broaddus University,54,Private,No,Required,Not Required nor Recommended,Required,Not Required nor Recommended,4206.0,2283.0,1923.0,2258.0,1275.0,983.0,333.0,198.0,135.0,440.0,510.0,450.0,530.0,19.0,23.0,17.0,23.0,17.0,23.0,2015
237118,Alderson Broaddus University,54,Private,No,Required,Not Required nor Recommended,Required,Not Required nor Recommended,4103.0,2237.0,1866.0,1698.0,903.0,795.0,260.0,151.0,109.0,430.0,510.0,440.0,520.0,18.0,23.0,16.0,22.0,17.0,22.0,2016
237118,Alderson Broaddus University,54,Private,No,Required,Not Required nor Recommended,Required,Not Required nor Recommended,4329.0,2487.0,1842.0,1759.0,1026.0,733.0,309.0,199.0,110.0,470.0,540.0,460.0,540.0,18.0,23.0,16.0,22.0,16.0,23.0,2017
237118,Alderson Broaddus University,54,Private,No,Required,Not Required nor Recommended,Required,Not Required nor Recommended,3988.0,2400.0,1588.0,1696.0,1043.0,653.0,256.0,160.0,96.0,460.0,550.0,460.0,550.0,18.0,22.0,15.0,21.0,16.0,22.0,2018
237118,Alderson Broaddus University,54,Private,No,Required,Not Required nor Recommended,Required,Not Required nor Recommended,3917.0,2554.0,1361.0,1846.0,1224.0,622.0,271.0,185.0,86.0,430.0,530.0,430.0,530.0,16.0,22.0,15.0,22.0,16.0,22.0,2019
188641,Alfred University,36,Private,No,Required,Recommended,Required,Required,1393.0,1186.0,958.0,858.0,231.0,234.0,465.0,2579.0,1816.0,490.0,600.0,510.0,600.0,22.0,27.0,21.0,27.0,21.0,27.0,2009
188641,Alfred University,36,Private,No,Required,Recommended,Required,Required,1600.0,1225.0,1087.0,881.0,288.0,240.0,528.0,2825.0,1968.0,480.0,590.0,500.0,610.0,21.0,27.0,20.0,26.0,21.0,27.0,2010
188641,Alfred University,36,Private,No,Required,Recommended,Required,Required,3025.0,1659.0,1366.0,2187.0,1195.0,992.0,560.0,314.0,246.0,480.0,580.0,500.0,600.0,21.0,26.0,20.0,26.0,21.0,27.0,2011
188641,Alfred University,36,Private,No,Required,Recommended,Required,Required,3332.0,1768.0,1564.0,2342.0,1255.0,1087.0,536.0,267.0,269.0,480.0,580.0,500.0,600.0,21.0,27.0,20.0,26.0,22.0,27.0,2012
188641,Alfred University,36,Private,No,Required,Recommended,Required,Required,3417.0,1839.0,1578.0,2385.0,1302.0,1083.0,535.0,300.0,235.0,490.0,590.0,510.0,610.0,22.0,27.0,21.0,25.0,22.0,27.0,2013
188641,Alfred University,36,Private,No,Required,Recommended,Required,Required,3482.0,1865.0,1617.0,2418.0,1324.0,1094.0,489.0,280.0,209.0,470.0,570.0,480.0,590.0,21.0,26.0,19.0,24.0,20.0,26.0,2014
188641,Alfred University,36,Private,No,Required,Recommended,Required,Required,3640.0,1914.0,1726.0,2490.0,1290.0,1200.0,455.0,232.0,223.0,450.0,570.0,470.0,580.0,21.0,28.0,19.0,26.0,20.0,28.0,2015
188641,Alfred University,36,Private,No,Required,Recommended,Required,Required,3897.0,2006.0,1891.0,2447.0,1293.0,1154.0,417.0,247.0,170.0,450.0,560.0,460.0,580.0,20.0,26.0,18.0,25.0,20.0,27.0,2016
188641,Alfred University,36,Private,No,Required,Recommended,Required,Required,3566.0,1772.0,1794.0,2237.0,1126.0,1111.0,418.0,234.0,184.0,490.0,610.0,500.0,600.0,21.0,26.0,19.0,26.0,20.0,27.0,2017
188641,Alfred University,36,Private,No,Required,Recommended,Required,Required,4296.0,2165.0,2131.0,2693.0,1378.0,1315.0,437.0,231.0,206.0,480.0,590.0,490.0,610.0,20.0,27.0,18.0,26.0,18.0,27.0,2018
188641,Alfred University,36,Private,No,Required,Recommended,Required,Required,4485.0,2033.0,2452.0,2801.0,1302.0,1499.0,458.0,246.0,212.0,470.0,590.0,470.0,590.0,19.0,26.0,16.0,24.0,18.0,26.0,2019
156189,Alice Lloyd College,21,Private,No,Required,Recommended,Required,Recommended,790.0,1202.0,100.0,72.0,100.0,72.0,172.0,1992.0,172.0,460.0,590.0,420.0,520.0,18.0,22.0,17.0,23.0,16.0,20.0,2009
156189,Alice Lloyd College,21,Private,No,Required,Recommended,Required,Recommended,1012.0,1332.0,86.0,86.0,86.0,86.0,172.0,2344.0,172.0,420.0,650.0,430.0,590.0,18.0,22.0,16.0,22.0,16.0,21.0,2010
156189,Alice Lloyd College,21,Private,No,Required,Recommended,Required,Recommended,2250.0,903.0,1347.0,751.0,253.0,498.0,182.0,76.0,106.0,440.0,530.0,470.0,600.0,20.0,22.0,17.0,24.0,17.0,24.0,2011
156189,Alice Lloyd College,21,Private,No,Required,Recommended,Required,Recommended,2893.0,1131.0,1762.0,1095.0,353.0,672.0,199.0,92.0,107.0,390.0,580.0,410.0,550.0,18.0,23.0,18.0,24.0,16.0,23.0,2012
156189,Alice Lloyd College,21,Private,No,Required,Recommended,Required,Recommended,3656.0,1429.0,2227.0,1646.0,471.0,902.0,189.0,82.0,107.0,470.0,500.0,450.0,540.0,18.0,24.0,18.0,24.0,17.0,23.0,2013
156189,Alice Lloyd College,21,Private,No,Required,Recommended,Required,Recommended,4120.0,1818.0,2302.0,1490.0,582.0,908.0,184.0,89.0,95.0,440.0,470.0,460.0,510.0,19.0,24.0,19.0,25.0,17.0,23.0,2014
156189,Alice Lloyd College,21,Private,No,Required,Recommended,Required,Recommended,4811.0,2061.0,2750.0,1689.0,627.0,1062.0,182.0,78.0,104.0,430.0,520.0,460.0,480.0,19.0,24.0,17.0,30.0,17.0,23.0,2015
156189,Alice Lloyd College,21,Private,No,Required,Recommended,Required,Recommended,6337.0,2614.0,3723.0,1406.0,533.0,873.0,168.0,78.0,90.0,440.0,590.0,470.0,540.0,18.0,25.0,17.0,25.0,16.0,23.0,2016
156189,Alice Lloyd College,21,Private,No,Required,Recommended,Required,Recommended,5599.0,2244.0,3355.0,1437.0,532.0,905.0,220.0,100.0,120.0,490.0,540.0,450.0,490.0,18.0,23.0,17.0,23.0,17.0,23.0,2017
156189,Alice Lloyd College,21,Private,No,Required,Recommended,Required,Recommended,4720.0,1951.0,2769.0,1311.0,513.0,798.0,245.0,118.0,127.0,440.0,590.0,430.0,440.0,18.0,23.0,15.0,22.0,16.0,20.0,2018
156189,Alice Lloyd College,21,Private,No,Required,Recommended,Required,Recommended,4326.0,1822.0,2504.0,1149.0,447.0,702.0,199.0,96.0,103.0,420.0,540.0,440.0,520.0,18.0,22.0,18.0,23.0,16.0,22.0,2019
168591,Alma College,26,Private,No,Required,Required,Required,Recommended,695.0,1018.0,527.0,802.0,173.0,227.0,400.0,1713.0,1329.0,470.0,708.0,483.0,668.0,21.0,27.0,20.0,27.0,20.0,26.0,2009
168591,Alma College,26,Private,No,Required,Required,Required,Recommended,800.0,1060.0,148.0,215.0,148.0,214.0,362.0,1864.0,363.0,540.0,640.0,540.0,640.0,22.0,27.0,21.0,27.0,21.0,27.0,2010
